id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,number_of_reviews_ltm,last_review,calculated_host_listings_count,availability_365
20791336,Valletta Luxury Vacation Studio Apartment,148242440,Umberto,,Valletta,35.89757,14.51209,Entire home/apt,62,1,24,0,2019-10-20,6,250
28754102,Kampnar City Living Suite 2,191888158,Claudine,,Valletta,35.89848,14.51031,Private room,26,1,5,1,2020-10-09,12,215
34455865,"JEAN DE VALETTE , TRITONI SUITE",259576245,Romina,,Valletta,35.89731,14.51205,Hotel room,50,2,0,0,,11,360
34454868,"JEAN DE VALETTE , OPERA SUITE",259576245,Romina,,Valletta,35.89731,14.51205,Hotel room,50,2,0,0,,11,360
20115894,VALLETTASTAY - LUCKY STAR ONE BEDROOM APT(LS 41),142930567,Andrei,,Valletta,35.89691,14.51313,Entire home/apt,72,1,13,2,2020-03-02,17,335
35105011,Smart Apartments Valletta,252806379,Marcello,,Valletta,35.89916,14.51789,Entire home/apt,230,3,1,0,2019-08-17,7,365
18589960,"Cute and Cosy Valletta, Centrally located Apt",1774894,Short Lets Malta,,Valletta,35.89917,14.51689,Entire home/apt,60,7,0,0,,126,334
45947873,"Industrial, modern design triplex",3528888,Casa Rooms,,Valletta,35.89854,14.51459,Entire home/apt,40,3,0,0,,32,337
44441429,1565 St Ursula Valletta Apartment,1774894,Short Lets Malta,,Valletta,35.89881,14.51738,Entire home/apt,61,3,0,0,,126,340
1867572,Valletta Apartments 19 Apt 3,9733895,Patrick,,Valletta,35.89553,14.51316,Entire home/apt,100,4,5,1,2020-08-18,3,344
44185386,Valletta - Peppa -Close to the Memorial Siege Bell,276066880,Dorothy,,Valletta,35.89735,14.51656,Entire home/apt,65,3,0,0,,3,363
33597281,Paulos Valletta Room 107,140522442,Giuseppe,,Valletta,35.89752,14.51541,Hotel room,105,1,0,0,,5,353
18220030,Valletta Maison du Boulanger,4214727,Maria,,Valletta,35.89595,14.51353,Entire home/apt,75,2,123,3,2020-09-13,6,362
47524904,Brand New Central Ground Floor Valletta Duplex,383592183,Ann Marie,,Valletta,35.89894,14.51267,Entire home/apt,100,3,0,0,,1,317
15200685,Amazing Valletta- 2 bedroom- 150sqm,96527116,Claus,,Valletta,35.89906,14.50973,Entire home/apt,120,5,53,5,2020-12-30,1,140
31816397,"Airbnb Ellul in the heart of Valletta, Double Room",238431096,Mary Anne,,Valletta,35.90144,14.51413,Private room,40,2,8,0,2019-12-31,2,363
20115335,VALLETTASTAY - LUCKY STAR ONE BEDROOM APT (LS 31),142930567,Andrei,,Valletta,35.897,14.51341,Entire home/apt,72,1,8,0,2020-01-26,17,333
14904496,Valletta Apartments 19 Apt 4,9733895,Patrick,,Valletta,35.89699,14.51108,Entire home/apt,100,4,2,0,2017-07-16,3,320
28773038,Strada Stretta Suite 2,212771466,Alex,,Valletta,35.8988,14.51257,Entire home/apt,72,1,3,2,2020-12-31,13,265
13569604,Contemporary apartment Valletta City Centre,78243149,Michael,,Valletta,35.89859,14.51063,Entire home/apt,70,3,145,6,2020-08-16,1,124
29554816,Black & White Room - Carafa Residence,29306613,Carafa Valletta,,Valletta,35.90025,14.51322,Private room,143,1,0,0,,5,313
31821733,"Airbnb Ellul in the heart of Valletta, Single Room",238431096,Mary Anne,,Valletta,35.90125,14.51534,Private room,25,3,10,3,2020-03-13,2,363
44263714,Central Valletta Rituals Spa and Massage Suite 201,354844784,Valhalla,,Valletta,35.89952,14.51106,Private room,20,1,21,21,2021-01-10,10,353
44376318,Central Valletta Rituals Spa and Massage Suite 302,354844784,Valhalla,,Valletta,35.89974,14.51109,Private room,20,1,20,20,2020-12-31,10,361
40794068,De Vilhena Boutique Hotel -  Deluxe Room,317046300,Mark Anthony,,Valletta,35.89961,14.51322,Private room,140,1,0,0,,4,365
44072368,Chateau La Vallette Suite 4,162228587,Robert,,Valletta,35.89952,14.51582,Private room,107,1,0,0,,34,365
44072360,Chateau La Vallette Suite 1,162228587,Robert,,Valletta,35.89952,14.51582,Private room,83,1,1,1,2020-08-10,34,365
44072363,Chateau la Vallette Suite 2,162228587,Robert,,Valletta,35.89952,14.51582,Private room,119,1,0,0,,34,365
7119801,Small room with external Private bathroom,744704,Maria Giovanna,,Valletta,35.8996,14.51828,Private room,40,2,13,0,2018-04-01,2,340
29554856,Adventure Room - Carafa Resindence,29306613,Carafa Valletta,,Valletta,35.90139,14.513,Private room,90,1,0,0,,5,365
29554830,Vintage Room - Carafa Residence,29306613,Carafa Valletta,,Valletta,35.90094,14.51336,Private room,128,1,0,0,,5,290
20164483,Central Valletta Apartment,59871645,Jeffrey,,Valletta,35.89958,14.51263,Entire home/apt,23,3,53,16,2021-01-17,10,46
15798725,Valletta penthouse:terrace views of Grand Harbour,102217613,Valletta Property Rentals,,Valletta,35.89681,14.51473,Entire home/apt,197,2,50,1,2020-08-09,4,301
21372670,Valletta Romantic Getaway/  central location,9169152,Liliana,,Valletta,35.89597,14.5125,Entire home/apt,86,1,2,0,2018-06-24,14,327
40077779,Central Valletta Townhouse with Maltese Balcony,309190828,Jeannette,,Valletta,35.89805,14.51521,Entire home/apt,70,1,11,8,2021-01-01,2,365
40435463,SANNAT FARMHOUSE GOZO,312758604,Estrestates,,Valletta,35.89719,14.51318,Entire home/apt,45,30,0,0,,1,90
9781065,Renovated 16th Century House in Valletta,50422916,Alison,,Valletta,35.90145,14.51446,Entire home/apt,72,1,194,4,2020-09-07,1,184
14490550,VALLETTASTAY - MARINER - BASIC ONE BEDROOM APT,999963,Vbl,,Valletta,35.90119,14.51582,Entire home/apt,68,1,2,0,2019-03-04,7,160
32486256,Vallettastay Old Lodge Apartment 7,243278652,Denis,,Valletta,35.90121,14.51619,Entire home/apt,60,1,16,3,2020-09-29,7,361
46002704,Valletta Collection - Mint Suite,332888959,Valletta,,Valletta,35.89989,14.5115,Entire home/apt,90,2,0,0,,3,276
34667521,Eagle Street Apartment,212771466,Alex,,Valletta,35.9014,14.5132,Entire home/apt,73,1,0,0,,13,333
32481904,"21 Frederick Street, Blue Loft",244049683,Lexi & Rob,,Valletta,35.89946,14.51542,Entire home/apt,150,3,3,0,2019-10-07,3,202
28856901,La Ruelle - Outstanding Apt in Historic Valletta,217574291,Jonathan,,Valletta,35.90168,14.51323,Entire home/apt,60,1,26,6,2021-01-14,1,286
4096744,Cute Studio in Heart of Valletta,8351678,Becky,,Valletta,35.90081,14.51668,Entire home/apt,45,4,219,12,2021-01-04,3,356
1762655,One Bedroom Apartment in Central Valletta,9169152,Liliana,,Valletta,35.90089,14.51315,Entire home/apt,81,1,21,0,2018-08-02,14,334
41760897,Valletta City Centre Brand New Mezzanin,15867343,Ivan & Milena,,Valletta,35.90007,14.51516,Entire home/apt,50,2,1,1,2020-02-25,18,276
14312849,Valletta Mint Apartment 2,17363682,Andre,,Valletta,35.90018,14.51084,Entire home/apt,65,1,82,0,2019-06-09,5,302
39644287,19 Rooms Duplex Apartment,28392776,19 Rooms,,Valletta,35.90145,14.51305,Entire home/apt,80,2,0,0,,1,180
5558915,St. Anthony Steps Apt.4,250913,Michael,,Valletta,35.89627,14.51186,Entire home/apt,65,3,133,1,2020-08-18,1,180
12300342,Valletta Studio in a contemporary art gallery,66313857,Alexandra,,Valletta,35.89854,14.51294,Private room,55,2,54,0,2020-01-26,1,268
36831215,"Valletta, Private room with en-suite with views",80420351,Daniel,,Valletta,35.89686,14.51116,Private room,45,2,37,7,2020-09-06,4,365
27831502,Kampnar City Living Suite 7,191888158,Claudine,,Valletta,35.89846,14.51026,Private room,30,1,2,1,2021-01-08,12,350
30982150,"Valletta, Private en-suite Room with Sea views",80420351,Daniel,,Valletta,35.89736,14.51278,Private room,50,2,47,7,2020-10-15,4,356
27975123,Kampnar City Living Suite 5,191888158,Claudine,,Valletta,35.8985,14.51026,Private room,49,1,0,0,,12,338
45097678,Historic Palazzo's Self-Catering Balcony  Suite,364135429,Luke,,Valletta,35.89772,14.51468,Private room,180,1,0,0,,3,364
1209121,Upper Barrakka Valletta apartment,6588958,Danielle,,Valletta,35.89519,14.51141,Entire home/apt,52,3,375,21,2021-01-03,1,213
24289457,Valletta Sea View Studio Apartment,59871645,Jeffrey,,Valletta,35.89624,14.51255,Entire home/apt,39,3,110,24,2021-01-05,10,50
46480905,182 Lucia Townhouse,191888158,Claudine,,Valletta,35.89618,14.51279,Entire home/apt,50,1,4,4,2021-01-24,12,192
45571731,Barrakka Gardens Room,999963,Vbl,,Valletta,35.89552,14.5128,Entire home/apt,40,2,3,3,2020-11-05,7,361
2144686,Valletta central studio apartment,9644473,Nigel,,Valletta,35.89826,14.51284,Entire home/apt,39,1,60,7,2020-10-18,5,362
19126972,Lovely Studio-JoJo Corner Studio centre Valletta,133681218,Sarah,,Valletta,35.89848,14.51172,Entire home/apt,40,2,125,13,2020-12-04,1,31
31146815,"A Central, Historical Duplex with Rooftop Terrace",102217613,Valletta Property Rentals,,Valletta,35.89608,14.51355,Entire home/apt,197,2,33,4,2020-03-09,4,329
20742221,Mint Suite No3,22195283,Paul - HolidayLetsMaltaGozo,,Valletta,35.89887,14.51265,Entire home/apt,71,5,12,1,2020-09-27,25,351
40694316,Inside Valletta - Merchants Street,315856937,Inside Valletta,,Valletta,35.8979,14.5138,Entire home/apt,80,1,26,25,2021-01-01,1,297
2494206,"Barrakka Suites,  Balcony Suite, Central Valletta",12182401,Clifford,,Valletta,35.89614,14.51255,Entire home/apt,80,1,9,4,2020-12-21,3,340
20791331,Valletta Luxury Apartment with Panoramic Views,148242440,Umberto,,Valletta,35.89718,14.51348,Entire home/apt,68,2,73,14,2021-01-15,6,263
13471372,Unique Artsy Loft :),3528888,Casa Rooms,,Valletta,35.89561,14.51291,Entire home/apt,35,3,118,13,2021-01-03,32,345
4375549,Two bedroomed Town House Valletta,22717190,Glorianne,,Valletta,35.89962,14.51703,Entire home/apt,80,3,10,1,2020-02-26,1,0
14312235,Valletta Mint Apartment 1,17363682,Andre,,Valletta,35.90078,14.51279,Entire home/apt,70,1,67,5,2020-11-21,5,276
13440970,Carafa Residence Valletta,29306613,Carafa Valletta,,Valletta,35.90104,14.51286,Entire home/apt,338,3,10,1,2020-02-04,5,91
28686114,Ajkla Apartment 9,212771466,Alex,,Valletta,35.90011,14.51525,Entire home/apt,59,1,2,0,2019-07-15,13,362
28730269,Ajkla Apartment 6,212771466,Alex,,Valletta,35.90063,14.51314,Entire home/apt,65,1,0,0,,13,258
28772413,La Vallette Apartment 3,212771466,Alex,,Valletta,35.89971,14.51365,Entire home/apt,78,1,1,1,2020-10-20,13,277
2385080,"Barrakka Suites, Standard Suite, Central Valletta",12182401,Clifford,,Valletta,35.89499,14.51303,Entire home/apt,75,1,3,0,2019-08-19,3,361
45094363,Palazzo Penthouse with Panoramic Private Jacuzzi,364135429,Luke,,Valletta,35.89776,14.51414,Entire home/apt,192,1,1,1,2020-12-03,3,341
5074779,Old Mint No2 - Outstanding Accommodation,22195283,Paul - HolidayLetsMaltaGozo,,Valletta,35.89756,14.51097,Entire home/apt,84,5,23,3,2021-01-03,25,349
42010443,"Great location, one bed room apartment,  valetta",265598216,Hassan,,Valletta,35.89619,14.51188,Entire home/apt,35,1,11,11,2020-10-15,2,56
26553330,Central &  newly renovated Valletta apartment,102217613,Valletta Property Rentals,,Valletta,35.89837,14.51437,Entire home/apt,148,2,25,1,2020-02-16,4,32
41069221,Harbour Heights - Regina Suite,321073381,Joseph,,Valletta,35.89659,14.51258,Entire home/apt,180,4,2,2,2020-02-20,2,317
20182959,Cute Valletta townhouse+distant sea view,3528888,Casa Rooms,,Valletta,35.89888,14.51089,Entire home/apt,80,3,33,1,2020-02-15,32,138
31286552,Valletta Drago Townhouse,230022225,Suzanne,,Valletta,35.89657,14.51474,Entire home/apt,178,1,13,0,2019-12-02,8,31
20583503,Sant Orsla Steps,1008571,The Warehouse Group Letting,,Valletta,35.89586,14.51285,Entire home/apt,100,3,1,0,2018-08-28,10,365
46183821,Valletta St Ursula Apartment,98282669,Short Lets,,Valletta,35.8988,14.51744,Entire home/apt,61,7,1,1,2020-11-30,21,312
9160272,Valletta Knights Maisonette,5983246,Sonja,,Valletta,35.89616,14.51189,Entire home/apt,40,1,96,6,2021-01-06,3,107
20163675,VALLETTASTAY - LUCKY STAR TWO BEDROOM APT (LS 23),142930567,Andrei,,Valletta,35.89846,14.5168,Entire home/apt,135,1,4,0,2019-10-14,17,335
19537335,Townhouse + roof terrace in Valletta,3528888,Casa Rooms,,Valletta,35.89754,14.51296,Entire home/apt,85,3,59,3,2020-03-05,32,269
42088449,Valletta Sally Port 29,162228587,Robert,,Valletta,35.90097,14.51468,Entire home/apt,66,1,0,0,,34,365
20162617,VALLETTASTAY - LUCKY STAR - TWO BEDROOM APT(LS 13),142930567,Andrei,,Valletta,35.89877,14.51727,Entire home/apt,135,1,1,0,2017-12-25,17,335
7860205,Valletta Merkanti Suites,1008571,The Warehouse Group Letting,,Valletta,35.89558,14.51103,Entire home/apt,100,3,51,0,2019-09-28,10,291
28751507,Ajkla Apartment 4,212771466,Alex,,Valletta,35.89998,14.51385,Entire home/apt,59,1,0,0,,13,251
27378225,Ap.2 Azure suite #citycentre,3528888,Casa Rooms,,Valletta,35.89841,14.51135,Entire home/apt,75,3,30,1,2020-04-06,32,236
39807418,Valletta-Unique and cosy one bedroom apartment!,306092588,Zivanka,,Valletta,35.89636,14.51108,Entire home/apt,68,1,1,0,2020-01-04,2,365
27186161,Luxury apartment: amazing Valletta Harbour views,9169152,Liliana,,Valletta,35.89597,14.5125,Hotel room,104,1,9,3,2020-08-19,14,304
34455958,"JEAN DE VALETTE , SAN GWANN SUITE",259576245,Romina,,Valletta,35.89731,14.51205,Hotel room,70,2,1,1,2020-08-08,11,365
23777736,Superior Suite in the Heart of Valletta,9169152,Liliana,,Valletta,35.89589,14.51228,Hotel room,104,1,1,0,2019-08-26,14,301
34455220,"JEAN DE VALETTE , PALAZZ SUITE",259576245,Romina,,Valletta,35.89731,14.51205,Hotel room,50,2,0,0,,11,346
34385593,"JEAN DE VALETTE , FESTA SUITE",259576245,Romina,,Valletta,35.89686,14.51136,Hotel room,70,2,0,0,,11,344
13108156,"Charming Room in Cultural Valletta, Malta",30781792,Sarah,,Valletta,35.90125,14.51223,Private room,30,3,185,5,2020-03-02,1,31
42080146,Valletta Main Street Apartment DELUXE,333683548,Juergen,,Valletta,35.90013,14.51564,Entire home/apt,126,2,3,3,2020-03-14,1,365
26952111,Valletta - Sea View Apartment,111988324,Mariano,,Valletta,35.89931,14.51658,Entire home/apt,60,4,41,3,2020-03-31,3,90
8510705,Valletta Art Duplex-Historic Centre,4214727,Maria,,Valletta,35.9009,14.51168,Entire home/apt,57,1,188,3,2020-08-20,6,354
34703037,♥ Charming and sweet 1BR apartment in Valletta ♥,3528888,Casa Rooms,,Valletta,35.90214,14.51216,Entire home/apt,85,3,9,0,2019-11-26,32,300
44375664,Central Valletta Rituals Spa and Massage Suite 401,354844784,Valhalla,,Valletta,35.89981,14.50986,Private room,20,1,21,21,2020-12-30,10,355
28753436,Kampnar City Living Suite 4,191888158,Claudine,,Valletta,35.90078,14.51414,Private room,27,1,1,0,2019-09-28,12,256
31699956,1 bed bedroom,66420019,Paul,,Valletta,35.90002,14.51672,Private room,20,2,51,18,2020-10-22,2,353
10716808,Contemporary apartment in ancient Valletta centre,32322553,Carlo,,Valletta,35.90113,14.51462,Entire home/apt,107,3,66,1,2020-07-21,1,353
4628095,Old Mint Penthouse - Terrace & Superb Bay View,22195283,Paul - HolidayLetsMaltaGozo,,Valletta,35.89967,14.51359,Entire home/apt,93,5,32,5,2020-09-09,25,93
31370982,"★ Modern, newly refurbished studio in Valletta ✌",3528888,Casa Rooms,,Valletta,35.90048,14.51353,Entire home/apt,65,3,9,0,2020-01-11,32,256
42198459,De Vilhena Boutique Hotel - Grand Master Suite,317046300,Mark Anthony,,Valletta,35.89994,14.51219,Private room,150,2,0,0,,4,364
18173758,"The House in Old Mint Street, Suites, Valletta",12182401,Clifford,,Valletta,35.90067,14.51339,Entire home/apt,70,2,12,5,2021-01-04,3,364
29554840,Avant Garde Room - Carafa Residence,29306613,Carafa Valletta,,Valletta,35.89958,14.51478,Private room,98,1,0,0,,5,365
19955315,VALLETTASTAY LOVELY HOUSE - SINGLE ROOM,999963,Vbl,,Valletta,35.89934,14.51579,Private room,54,1,1,0,2018-05-19,7,335
24292540,Private Room in the heart of Valletta,182371311,Nicola,,Valletta,35.8999,14.51286,Private room,52,3,57,4,2020-09-07,5,365
19557480,VALLETTASTAY - LOVELY HOUSE DOUBLE ROOM,999963,Vbl,,Valletta,35.89942,14.51739,Private room,85,1,11,0,2020-01-19,7,323
40882552,De Vilhena Boutique Hotel - Superior Double,317046300,Mark Anthony,,Valletta,35.90079,14.51503,Private room,100,1,0,0,,4,365
20185076,"VALLETTASTAY SKYLINE - STUDIO, ROOFTOP & SEA VIEWS",142930567,Andrei,,Valletta,35.89911,14.51561,Entire home/apt,70,1,43,10,2021-01-17,17,335
45391503,Valletta Apartment with Harbour views,367043162,Mario,,Valletta,35.8973,14.51638,Entire home/apt,70,2,1,1,2020-12-27,5,61
22842634,Valleta in the heart <3,51799224,Dorian,,Valletta,35.89831,14.51758,Entire home/apt,20,6,80,11,2020-11-01,2,99
31117997,Newly refurbished Valletta studio,59113983,Martina,,Valletta,35.8982,14.51532,Entire home/apt,55,2,63,4,2020-12-30,1,179
34099964,Carmelita self catering cool townhouses,41700349,Nadine,,Valletta,35.9016,14.51187,Entire home/apt,77,1,25,23,2021-01-27,2,339
31553034,Republic Street Apartment,59871645,Jeffrey,,Valletta,35.90016,14.5159,Entire home/apt,30,3,61,19,2021-01-01,10,39
28752147,Ajkla Apartment 3,212771466,Alex,,Valletta,35.8999,14.51297,Entire home/apt,51,1,5,2,2020-12-07,13,168
16885865,Super Central Valletta Groundfloor Apartment,3585451,Franco,,Valletta,35.90035,14.51303,Entire home/apt,53,3,124,5,2020-11-08,6,217
20169803,Valletta 2 bedrooms maisonette,39314761,Téona&Julien,,Valletta,35.89976,14.51578,Entire home/apt,34,2,99,15,2020-12-23,1,345
34103210,Quaint Maisonette with separate entrance,41700349,Nadine,,Valletta,35.90141,14.51142,Entire home/apt,68,1,16,16,2020-12-14,2,315
34744401,Valletta Penthouse with Amazing Sea Views,49605211,Carmen,,Valletta,35.90177,14.51245,Entire home/apt,173,5,42,11,2020-09-14,1,316
42088841,Valletta Sally Port 32,162228587,Robert,,Valletta,35.90097,14.51468,Entire home/apt,66,1,0,0,,34,365
36712688,Valletta Designer St Paul's Apartment,115832806,Elaine,,Valletta,35.89602,14.51405,Entire home/apt,90,4,15,4,2020-09-01,2,173
32654443,Valletta City Gate Apartment,230022225,Suzanne,,Valletta,35.89655,14.51042,Entire home/apt,156,1,0,0,,8,31
43117421,Spacious central Valletta house for 8,39489185,Ken,,Valletta,35.89876,14.50953,Entire home/apt,93,1,2,2,2020-08-23,9,274
25825301,St John's Street,192412875,Daniel,,Valletta,35.8981,14.51133,Entire home/apt,95,3,64,14,2021-01-03,7,358
12920284,Merkanti Apt Valletta Skyline Views,1008571,The Warehouse Group Letting,,Valletta,35.89661,14.51198,Entire home/apt,100,3,25,0,2019-09-23,10,6
3805251,Studio at Lloyd House Valletta,12757595,Robert,,Valletta,35.89459,14.51282,Entire home/apt,60,3,96,0,2019-10-29,4,309
20593193,Strait Street with Balcony,1008571,The Warehouse Group Letting,,Valletta,35.89647,14.51137,Entire home/apt,110,3,3,0,2019-09-16,10,342
14645868,Valletta Strait Street Suite,1008571,The Warehouse Group Letting,,Valletta,35.89839,14.51024,Entire home/apt,90,3,16,0,2020-01-02,10,364
40318236,Maltese town house,311361877,Jean Paul,,Valletta,35.89779,14.51643,Entire home/apt,40,3,10,8,2020-08-31,1,234
26943896,saintpaulvalletta apartment three,41969694,Mark,,Valletta,35.89817,14.5143,Entire home/apt,146,3,0,0,,2,365
12062815,Merkanti Penthouse with harbor view,1008571,The Warehouse Group Letting,,Valletta,35.89702,14.51229,Entire home/apt,100,3,41,1,2020-08-07,10,27
27186122,Highly finished apartment in Heart of Valletta,9169152,Liliana,,Valletta,35.89597,14.5125,Hotel room,104,1,0,0,,14,301
34456106,"JEAN DE VALETTE , VICTORIA PENTHOUSE SUITE",259576245,Romina,,Valletta,35.89731,14.51205,Hotel room,100,2,0,0,,11,363
34455601,"JEAN DE VALETTE , KASTILJA SUITE",259576245,Romina,,Valletta,35.89731,14.51205,Hotel room,50,2,0,0,,11,365
19540616,Junior High End Suite in central valletta.,9169152,Liliana,,Valletta,35.89627,14.51193,Hotel room,86,1,19,0,2019-09-26,14,329
34455086,Parlament - Suite 3 - BAR2,259576245,Romina,,Valletta,35.89731,14.51205,Hotel room,120,2,0,0,,11,89
41947039,"Great Location! 2-Bed, 1-Bath Just Off Republic Street",124293988,Malta Bnb,,Valletta,35.90184,14.5167,Entire home/apt,86,2,0,0,,4,307
9462577,Valletta apartment - City Centre.,3413634,Alison,,Valletta,35.89934,14.51282,Entire home/apt,65,3,127,7,2021-01-08,1,190
5233489,Valletta Maison d'art - Centre APT,4214727,Maria,,Valletta,35.90106,14.51327,Entire home/apt,63,1,222,5,2020-09-25,6,355
32903499,17th Century  House in the Heart of Valletta,730289,Arthur,,Valletta,35.89946,14.51206,Entire home/apt,27,1,42,10,2021-01-03,1,198
43117612,Casa San Carlo Valletta - Azure,39489185,Ken,,Valletta,35.90151,14.51438,Entire home/apt,41,1,3,3,2021-01-02,9,336
43117511,Casa San Carlo Valletta - Rosa,39489185,Ken,,Valletta,35.90016,14.51343,Entire home/apt,41,1,1,1,2020-08-22,9,319
6821347,Valletta Vintage - LIBRARY,1351697,Valletta Vintage,,Valletta,35.90082,14.51674,Entire home/apt,110,2,104,7,2020-10-25,6,351
32481807,"21 Frederick Street, Green Loft",244049683,Lexi & Rob,,Valletta,35.89943,14.51542,Entire home/apt,170,3,6,2,2020-10-01,3,271
